name,phone,address,website,rating,user_ratings_total
"DOĞUKAN YORULMAZ GAYRİMENKUL","0531 300 36 87","Torbalı, 5032. Sk. No: 2, Torbalı","https://dogukanyorulmaz.sahibinden.com/",5,42
"Torbalım Emlak","(0232) 856 46 45","Ertuğrul, 3040. Sk. No:1, Torbalı","",4.5,2
"Truva gayrimenkul torbalı","0507 718 54 73","Ertuğrul, 3075. Sk. 12/a, Torbalı","https://trvgayrimenkul.sahibinden.com/?userId=aVa3ltQwPNFhPn5okTfTxRg",5,19
"A yapı gayrimenkul ltd. şti.","0532 760 22 49","Ertuğrul mah. Abdülhamit cd, Ertuğrul, 3034. Sk. No: 24 B, Torbalı","",4.6,14
"Uygan Gayrimenkul","0532 132 51 22","Ertuğrul, Abdülhamit Cd. No : 7C, Torbalı","http://uygangayrimenkul.com/",5,2
"ERD EMLAK","0552 514 71 29","Tepeköy, Kazım Karabekir Cd. no:3 D:8, Torbalı","",5,3
"Gülhan Gayrimenkul","0532 610 88 39","GÜLHAN GAYRİMENKUL, Torbalı, Metropolis Blv. 2B, Torbalı","",3.9,7
"TURKUAZ EMLÂK","0554 910 18 60","Torbalı, 5161. Sk. No:22, Torbalı","",4.7,18
"Karakas emlak insaat","0505 999 73 73","Torbalı, 5097. Sk. 6/c, Torbalı","",4.5,4
"ARTI -- GAYRİMENKUL & EMLAK DANIŞMANLIĞI","0542 356 52 64","Ertuğrul, 3002. Sk. No: 68, Torbalı","https://artigayrimenkulemlak.sahibinden.com/",5,5
"Mega7 İnşaat Emlak","0553 607 19 02","Mustafa Kemal Paşa Mahallesi, İzmir Aydın Cd. No:78, Torbalı","",4.4,7
"Gold Emlak","0532 136 17 21","Muratbey, 3548. Sk. no:8/A, Torbalı","",5,1
"Ümitemlak","0533 506 32 27","izmir aydın asfaltı, Torbalı, 5105. Sk. k blok, Torbalı","",5,1
"Barış Emlak","","Muratbey, Torbalı","",5,1
"Grup Yapı, Gayrimenkul Danışmanlığı","0534 374 29 81","Alpkent, 1051. Sk. No:10, Torbalı","",5,3
"TORBALI EMLAK&GAYRİMENKUL DANIŞMANLIĞI","0538 700 30 62","Muratbey, 3602. Sk. No:3, Torbalı","",4.4,11
"SÖZ YATIRIM VE GAYRİMENKUL DANIŞMANLIK","0507 474 46 45","Muratbey, Atilla Sunar Cd. NO:15/A, Torbalı","https://www.dijivizit.com/suleymanoz/",5,5
"KARASU GAYRİMENKUL","0539 247 96 98","Ertuğrul, Mithatpaşa Cd. No:16/D, Torbalı","",3.9,7
"Soğukçeşme Emlak","0534 516 00 16","Ertuğrul, Necati Doğanoğlu Sk. 13/B, Torbalı","",4.3,3
"AY YAPI İNŞAAT EMLAK","0541 507 26 91","Torbalı, 5161. Sk. No:5, Torbalı","https://ayyapi.sahibinden.com/",5,10
"Hema Gayrimenkul","","Ertuğrul, Torbalı Cd. no:43/A, Torbalı","",4.5,11
"Coldwell Banker Trend Gayrimenkul","0554 190 97 01","Ertuğrul, Mithatpaşa Cd. No:9 / A, Torbalı","",4.6,5
"Gold Emlak","","Ertuğrul, Torbalı","",4,2
"Remax Torbalı - Mustafa Yiğit","0535 742 59 05","Gül Apt, Ertuğrul, İzmir Aydın Cd. no:158 D:5, Torbalı","",5,6
"SERAY EMLAK","0530 451 15 55","Ertuğrul, Torbalı Cd. 82/B, Torbalı","",5,2
"Aytaş Gayrimenkul","0532 066 31 35","Metropolis bulvarı, Torbalı, 5017. Sk. no:137/A, Torbalı","",5,1
"Akdemir İnşaat Emlak","0532 432 13 55","tepeköy mh serdar genç cad. itfaiye sokağı no:26 torbalı/İzmir, Torbalı","http://akdemirinsaatgayrimenkul.sahibinden.com/",4.3,6
".EEC.EMLAK. GAYRİMENKUL.TORBALI\\ İZMİR","0538 700 30 62","Muratbey, 3639. Sokak NO:19, Torbalı","","",""
"TRİUM GAYRİMENKUL","0554 493 83 46","Alpkent, Naci Tuncel Cd. 22/A, Torbalı","",3.6,13
"YENER EMLAK & GAYRİMENKUL,","0507 527 75 76","Hüseyin yener caddesi, 4503. Sk., Torbalı","","",""
"REALTY WORLD/EFE GAYRİMENKUL","0532 390 86 35","Alpkent, 1047. Sk. No:16, Torbalı","",5,2
"NOKTA GAYRİMENKUL","0531 399 11 03","Ertuğrul, 3060. Sk. NO2, Torbalı","",5,1
"GÜZEL Emlak& Otomotiv","0534 348 80 14","Tepeköy, Hüseyin Yener Cd., Torbalı","","",""
"Viva La Vida Gayrimenkul","0538 419 18 08","TORBALI MAHALLESİ 5127 SOKAK C BLOK NO 22/A1, Torbalı","https://ofisim.sahibinden.com/ilanlarim","",""
"TORBALI GAYRİMENKUL EMLAK","0552 088 45 93","Torbalı, 5113. Sk., Torbalı","","",""
"Özdemir Emlak","0545 665 76 31","Ertuğrul, Mithatpaşa Cd. No:3, Torbalı","https://www.instagram.com/torbali.ozdemir_emlak35",5,6
"KIZILTOPRAK GAYRİMENKUL","","Alpkent, Naci Tuncel Cd. 31/b, Torbalı","https://www.emlakjet.com/emlak-ofisleri-detay/kiziltoprak-gayrimenkul-1684375/",5,3
"Metin Şimşek Emlak&İnşaat","0532 732 57 35","Ertuğrul, Torbalı Cd., Torbalı","https://metinsimsekemlak.sahibinden.com/","",""
"PLUS GAYRİMENKUL DANIŞMANLIĞI","0542 789 29 13","Alpkent, 1051. Sk. NO:8/B, Torbalı","","",""
"HORTUNA EMLAK GAYRİMENKUL DANIŞMANLIĞI","0532 300 78 65","Ertuğrul, 3064. Sk. No:2, Torbalı","","",""
"SERAY EMLAK","0530 451 15 55","Tepeköy, Ağalar Cd. No:14, Torbalı","","",""
"Serkan emlak","0532 292 66 12","Ertuğrul, Kıbrıs Cd. no15, Torbalı","","",""
"ASLAN GAYRİMENKUL DANIŞMANLIĞI","","Alpkent, Torbalı","",4.7,12
"SUR EMLAK DANİŞMANLIĞI","0507 037 25 72","Ertuğrul, hüseyin ekici caddesi no 15, Torbalı","",5,1
"PIRLANTA GAYRİMENKUL","0530 018 35 07","Muratbey, 3530. Sk. No:27/A, Torbalı","","",""
"Tezcanlar inşaat emlak","(0232) 856 76 11","Ertuğrul, Kıbrıs Cd. no:15/a, Torbalı","","",""
"ÖZ KıZıLtoprak Emlak BüRosu","(0232) 856 82 00","Alpkent, Torbalı","",1,1
"Yunus Pullukçu Emlak Gayrimenkul Yatırım Danışmanı İzmir Kemalpaşa","0553 162 75 05","Mahallesi, 8 Eylül, Kirazlı Cd. 3/2, Kemalpaşa","https://www.instagram.com/yunuspullukcutr?igsh=ZXB5bHd4cmQ5NjRp&utm_source=qr",5,145
"İzmir Kemalpaşa Lider X Emlak","0532 058 78 78","Sekiz Eylül, Kirazlı Cd. No:16 D:B, Kemalpaşa","https://lideremlakkemalpasa.sahibinden.com/",5,29
"As Gayrimenkul ve Yatırım Danışmanlığı","0554 207 18 61","Atatürk, İzmir Cd. no:47 Kat:4, Kemalpaşa","",5,29
"Novas Gayrimenkul ve Yatırım Danışmanlığı","0553 061 90 45","Sekiz Eylül, 106. Sk. No:14/A, Kemalpaşa","http://www.kemalpasasatilik.com/",5,14
"Barış YİĞİT Gayrimenkul Danışmanı Kemalpaşa","0533 581 24 92","Doğru Yapı Gayrimenkul, Sekiz Eylül, Şehit İsa Türkmen caddesi no 27 / A, Kemalpaşa","https://www.izmirarsauzmanı.com/",5,61
"BREW GAYRİMENKUL","0532 493 98 01","Mehmet Akif Ersoy, Kirazlı Cd. No:128 D:B, Kemalpaşa","",5,1
"Kemalpaşa Acar Emlakçı","0544 598 66 81","Mehmet Akif Ersoy, Kirazlı Cd. No:177, Kemalpaşa","",3,3
"Doğru Yapı Gayrimenkul ve Yatırım Danışmanlığı","(0232) 878 50 00","Sekiz Eylül, Şht. Er İsa Türkmen Cd. No:27/A, Kemalpaşa","http://www.dogruyapizmir.com/",5,61
"Kemalpaşa İzmir Kent Gayrimenkul ve Yatırım","(0232) 878 66 36","Sekiz Eylül, Kirazlı Cd. No:3/1, Kemalpaşa","",4.9,353
"Sec emlak gayrimenkul danışmanlığı","0532 135 79 08","Soğukpınar, 304. Sk. no 5, Kemalpaşa","",5,1
"ECZ EMLAK GAYRİMENKUL DANIŞMANLIĞI","0532 498 75 30","ECZ EMLAK GAYRİMENKUL DANIŞMANLIĞI, Mehmet Akif Ersoy, Dr. Ali Karaman Cd. No:18, Kemalpaşa","",5,1
"KARADENİZ EMLAK & İNŞAAT","(0232) 878 54 29","Soğukpınar, 305. Sk. 5/A, Kemalpaşa","http://karadenizemlakinsaat.com/",5,3
"Azim Emlak Gayrimenkul Danişmanliği","","Sütçüler, Kemalpaşa","",5,1
"TANIŞ EMLAK","0535 946 50 32","Mehmet Akif Ersoy, 162. Sk. No: 5/B, Kemalpaşa","http://www.tanisemlak.com/",5,8
"TURPA ALL STATE KEMALPAŞA","0555 108 71 35","Sekiz Eylül, Kirazlı Cd. No: 65/B, Kemalpaşa","",4.9,15
"EGEDORUK GAYRİMENKUL DANIŞMANLIĞI","0505 935 63 37","8 Eylül Mah, Şht. Er İsa Türkmen Cd. Akkent Sitesi No:36 A Blok No:B, Kemalpaşa","",5,3
"EMLAK ATÖLYESİ GAYRİMENKUL VE YATIRIM DANIŞMANLIĞI A.Ş","0531 732 57 36","Soğukpınar, İnönü Cd. No:104/A, Kemalpaşa","https://emlakatolyesi.sahibinden.com/",5,6
"Tem Ofis GAYRİMENKUL","0533 226 86 46","Mehmet Akif Ersoy, 179. Sk. No 10/3, Kemalpaşa","",5,2
"ㅤㅤㅤㅤㅤㅤ","0544 789 08 35","izmir, Mehmet Akif Ersoy, Dr. Ali Karaman Cd. no:47/a, Kemalpaşa","",5,2
"FM EMLAK","0532 708 58 32","8 eylül mahallesi, Şht. Er İsa Türkmen Cd. no25. /A D:1, Kemalpaşa","",5,1
"Öz Kemalpaşa Emlak","(0232) 878 68 78","A, Mehmet Akif Ersoy, Kirazlı Cd. No:121/A, Kemalpaşa","",4.8,5
"Kemal Paşa Emlak","(0232) 878 66 40","Mehmet Akif Ersoy, Kemalpaşa Stadı Cd. 50/A, Kemalpaşa","http://www.kemalpasaemlak.com.tr/",4.5,6
"ZAFER EMLAK","","Mehmet Akif Ersoy, Dr. Ali Karaman Cd. no 13A, Kemalpaşa","",5,2
"TOKLIOĞLU GAYRİMENKUL","(0232) 878 10 11","Mehmet Akif Ersoy, Kirazlı Cd. No:218, Kemalpaşa","",4.4,12
"ÖZGENÇ EMLAK","(0232) 884 26 44","NO:A, Mehmet Akif Ersoy, Kirazlı Cd. No:222, Kemalpaşa","",4.5,4
"Kaya Emlak","0532 377 05 15","Kaya Emlak, M Akif Ersoy Mahallesi, 157/1. Sk. no 5 A, Kemalpaşa","",5,1
"Eroğlu gayrimenkul & İnşaat","","Soğukpınar, 306. Sk. 12 A, Kemalpaşa","",5,1
"Nifproje Gayrimenkul Yatırım Danışmanlığı","0506 212 32 32","Mehmet Akif Ersoy, 172. Sk. No:4 D:10, Kemalpaşa","",5,1
"USLU GAYRİMENKUL Yatırım Danışmanlığı","0533 783 60 07","M.Akif Ersoy Mh, 162. Sk. no:6/A, Kemalpaşa","https://www.facebook.com/profile.php?id=100077272538640",5,6
"Bilgili Emlak","0532 598 88 29","Mahallesi, Sekiz Eylül, İzmir Cd. No:98, Kemalpaşa","http://www.bilgiliemlak.com.tr/",4.1,8
"ZEYTİN EMLAK","0551 554 42 18","Mehmet Akif Ersoy, 197. Sk. NO17, Kemalpaşa","",5,7
"The Mars Gayrimenkul ve Yatırım Danışmanlığı","(0232) 683 35 35","Sekiz Eylül, İzmir Cd. 103/B, Kemalpaşa","http://www.marsgayrimenkul.com.tr/",4.7,39
"Turyap Kemalpaşa Temsilciliği","(0232) 214 04 44","Mehmet Akif Ersoy, Kirazlı Cd. 107/A, Kemalpaşa","https://www.turyap.com.tr/izmirkemalpasa",4.9,63
"EMRE YAŞAR GAYRİMENKUL","0538 981 74 76","Mehmet Akif Ersoy, İnönü Cd. 59/A, Kemalpaşa","",5,1
"Kısayol emlak","","Mehmet Akif Ersoy, İnönü Cd. 96/A, Kemalpaşa","",5,1
"Fahrettin GÜZEL Gayrimenkul ve Yatırım Danışmanı | İzmir Kemalpaşa Emlak Bölge Uzmanı","0507 198 88 81","Sekiz Eylül, Kirazlı Cd. No:3 D:1A, Kemalpaşa","",4.8,17
"DORUK GAYRİMENKUL DANIŞMANLIĞİ KEMALPAŞA","","Mehmet Akif Ersoy, Kirazlı Cd. No:200, Kemalpaşa","","",""
"Caner Emlak Gayrimenkul","0546 810 00 80","Kemalpaşa OSB, Ankara Asfaltı Cd., Kemalpaşa","","",""
"NİF TREND GAYRİMENKUL","(0232) 503 00 02","Mehmet Akif Ersoy, 224. Sk. 10/A, Kemalpaşa","","",""
"Mc Grup Emlak & Gayrimenkul Danışmanlığı","0532 224 90 45","Mehmet Akif Ersoy, 157. Sk. no36 b, Kemalpaşa","http://www.mcgrupemlak.com/",5,6
"Livaneli Emlak","","Sekiz Eylül, 110/1. Sk. No:22, Kemalpaşa","https://livaneligayrimenkul.sahibinden.com/",5,1
"RassYapı Gayrimenkul","0539 372 37 15","Mehmet Akif Ersoy, Kirazlı Cd. 204/a, Kemalpaşa","",5,1
"Aktaşoğlu Emlak","","Mehmet Akif Ersoy, Kirazlı Cd. No:191, Kemalpaşa","",3.7,3
"Coldwell Banker Nif Gayrimenkul ve Yatırım Tic. Ltd. Şti.","(0232) 878 80 78","Atatürk, 41/1. Sk. No: 2/A, Kemalpaşa","https://www.cb.com.tr/tr-TR/Offices/Detail/nif","",""
"Fiyaka Gayrimenkul Yatırım Danışmanlığı","0545 625 99 04","Mahl, Mehmet Akif Ersoy, 224. Sk. No6/A, Kemalpaşa","","",""
"Bilgi Kırtasiye yapı Gayrimenkul taş a.s.","","Mehmet Akif Ersoy, Ankara Asfaltı 18. Km., Kemalpaşa","",5,1
"Nejat Özden İnşaat & Gayrimenkul","0532 445 22 85","Atatürk, İzmir Cd. No:33/B, Kemalpaşa","",5,2
"Boyut Emlak Müşavirlik Hizmetleri","0532 648 72 02","Mehmet Akif Ersoy, Şht. Yzb. Temel Kuğuoğlu Caddesi No:3/A, Kemalpaşa","https://www.google.com/search?q=Boyut+Emlak+M%C3%BC%C5%9Favirlik+Hizmetleri+hariatalar&sca_esv=f7d7f63f6bd64516&hl=tr-TR&biw=1920&bih=953&ei=aJV-Zv6_E8iSxc8PltyUsAE&ved=0ahUKEwj-k5yakP6GAxVISfEDHRYuBRYQ4dUDCBA&uact=5&oq=Boyut+Emlak+M%C3%BC%C5%9Favirlik+Hizmetleri+hariatalar&gs_lp=Egxnd3Mtd2l6LXNlcnAiLkJveXV0IEVtbGFrIE3DvMWfYXZpcmxpayBIaXptZXRsZXJpIGhhcmlhdGFsYXIyBxAhGKABGAoyBxAhGKABGApIpRlQAFjhF3AAeACQAQCYAaQBoAHVC6oBBDAuMTG4AQPIAQD4AQGYAgugAukMwgICECbCAggQABiABBiiBMICCBAAGKIEGIkFwgIFECEYoAGYAwCSBwQwLjExoAehLA&sclient=gws-wiz-serp#vhid=0x0:0x4a0c1f6a6afae1ac&vssid=lclsmap","",""
"Hakan Emlak","(0232) 878 33 09","Mehmet Akif Ersoy, 188. Sk. No:1 D:1, Kemalpaşa","",5,3
"Mia Gayrimenkul","0532 067 69 36","Sekiz Eylül, Kirazlı Cd. no:1 D:5a, Kemalpaşa","",5,8
"ŞAHİN YAPI GAYRİMENKUL","0505 802 35 35","Soğukpınar, İnönü Cd. No:14/A, Kemalpaşa","https://livaneligayrimenkul.sahibinden.com/",5,2
"Islamoglu Emlak","(0232) 873 40 55","Sekiz Eylül, İzmir Cd. No:36, Kemalpaşa","",2.6,5
"Erkum İnşaat & Gayrimenkul Danışmanlığı","0545 625 99 04","Mehmet Akif Ersoy, 178. Sk. No:17, Kemalpaşa","","",""
"MİNES Gayrimenkul Yatırım Danışmanlığı","0552 360 85 62","Sekiz Eylül Mahallesi No:80/A, Kemalpaşa","","",""
"COŞKUN GAYRİMENKUL","0553 799 38 30","Soğukpınar, 304. Sk. 12B, Kemalpaşa","","",""
"Vatan Emlak","","Mehmet Akif Ersoy, Kirazlı Cd. 169A, Kemalpaşa","",4,7
"SVCEgeGayrimenkul","0532 376 50 06","Mehmet Akif Ersoy, Kirazlı Cd. NO:107/A, Kemalpaşa","","",""
"Yenmis Emlak","","Aşağı Yenmiş, Kemalpaşa","","",""
"efe gayrimenkul kemalpaş-izmir","0532 600 21 42","izmir, Mehmet Akif Ersoy, Meseretçioğlu Cd., Kemalpaşa","","",""
"Erikçiler Emlak","0542 790 38 11","Atatürk, Fatih Cd. No:23 D:C, Aliağa","",4.9,77
"YILMAZ GAYRİMENKUL EMLAK DANIŞMANLIĞI","0506 417 11 53","Kazım Dirik Mahallesi İstiklal Caddesi, Kazım Dirik, 375. Sk. No:59/51, Aliağa","",4.8,21
"KILIÇ EMLAK","0507 504 08 10","Kültür, 247. Sk. No:20/D, Aliağa","https://l.facebook.com/l.php?u=https%3A%2F%2Fkilicemlakaliaga.sahibinden.com%2F%3Ffbclid%3DIwAR3WaVRU8ZxPHj9PWXSZTcypfg2nnmjNP7VA5lxCDHeG_WSC52g-oPI0k5c&h=AT1ZYLR9dhJkqUpNt017-_alu0Z4kgCs4jvMbJn62qdUdvLr7b9bEGf9h7XyaK9naELxdEdpLNFvnlEYBL_RuZ5ra8Soy5p7J0_cFaXtqdE6LkJi2I-AH9q850-N9iB54Q",4.9,40
"Arkadaşım emlak","0506 147 41 51","Kazım Dirik, 377. Sk. 19/A, Aliağa","",4.9,33
"Yılmaz Emlak","0544 271 92 17","Kazım Dirik, 377. Sk. No:19/A, Aliağa","",5,4
"Gözde Emlak Ofisi","0545 625 51 50","Kazım Dirik, İzmir Cd. 38 b, Aliağa","",3.2,10
"ONYIL EMLAK GAYRİMENKUL DANIŞMANLIK HİZMETLERİ","0552 966 89 89","Kurtuluş, Hürriyet Cd. No:160/B, Aliağa","http://www.onyilgayrimenkul.com/",4.8,29
"AS PLUS GAYRİMENKUL YATIRIM DANIŞMANLIĞI","0533 693 83 23","Kazım Dirik, Ahmet Balcı Sk. no:19 kat:1 D:1, Aliağa","",5,2
"Turpa Emlak Aliağa Emlak Ofisi","(0232) 616 86 29","Kültür, Fevzi Paşa Cd. No:58/A, Aliağa","https://www.turpa.com.tr/satilik/izmir-merkez_9-no_35-003-25.html",5,2
"EGE ALİAĞA EMLAK","0542 554 73 38","Kurtuluş, Fevzi Paşa Cd. 108 A, Aliağa","http://www.egealiagaemlak.com/",4,2
"Türker Emlak","","Kültür, Onat Kutlar Sk. No:17, Aliağa","",5,2
"YİĞİT EMLAK ALİAĞA","0533 521 96 84","Kültür, İstiklal Cd. 20/d, Aliağa","http://www.yigitemlakaliaga.com/index2.php?sayfa=emlak_detay&emlak_id=6379585",5,1
"Hamza Dede Emlak Ofisi","(0232) 616 12 92","Kazım Dirik, Atatürk Cd., Aliağa","https://shbd.io/s/2thIFL0z",4.5,36
"Beşler İnşaat Emlak & mühendislik","(0232) 616 06 17","Kazım Dirik, 374. Sk., Aliağa","",5,17
"EYLÜL GAYRİMENKUL","0551 860 09 24","MYVİSTA OFFICE 2 KAT 3 ..DAİRE 28, ALİAĞA","",4.3,119
"Aliağa Düzgün Emlak","0530 432 08 86","Kazım Dirik, 284. Sk. No:3, Aliağa","https://duzgunemlakaliaga.sahibinden.com/",4.6,9
"Tayfun Emlak","(0232) 616 70 77","Atatürk, Atatürk Cd. 80/A, Aliağa","",3.7,3
"Mavi Emlak Alim Satim Kiralama","0538 731 60 30","Kültür, Onat Kutlar Sk. 17 A, Aliağa","",5,1
"GOLDEN KEYS PREMIUM ALİAĞA","0532 120 69 09","Atatürk, 415/2 SOKAK NO: 2/2, Aliağa","",5,1
"Turyap Aliağa","(0232) 600 74 74","Kültür, 254. Sk. 11/A, Aliağa","http://www.turyap.com.tr/",4.7,15
"Bozkurt Emlak Aliağa/İzmir","0538 540 12 91","Kurtuluş, Fevzi Paşa Cd. 123/B, Aliağa","https://bozkurtemlakaliaga.sahibinden.com/",4,4
"Bizim EMLAK","0532 515 51 01","Akşehir Pide Yanı -Lise Işıklarda, Kazım Dirik, Atatürk Cd. 82/C, Aliağa","https://aliagabizimemlak.sahibinden.com/?userId=aMPVEGCa40-YZbi7xfX6HmA",3.9,53
"YAPITUR GAYRIMENKUL","0532 054 21 85","Kazım Dirik, İstiklal Cd., Aliağa","","",""
"GÜVENLER GROUP GAYRİMENKUL","0554 360 01 08","Kazım Dirik, İstiklal Cd., Aliağa","",5,1
"EmlakDex","","Kazım Dirik, Ahmet Balcı Sk. No:1, Aliağa","http://www.emlakdex.com/",5,6
"KAYMAN EMLAK OFİSİ","(0232) 616 91 86","Kazım Dirik, 262. Sk. NO 3/C, Aliağa","https://kaymanemlakofisi.sahibinden.com/",3,5
"Ağa emlak Danışmanlık","0532 067 97 69","Kazım Dirik, İstiklal Cd. No:86, Aliağa","","",""
"UYAR GAYRİMENKUL&DANIŞMANLIK","0531 628 85 35","Kültür, İzmir Cd. NO:5/11, Aliağa","https://www.sahibinden.com/UYAR%20GAYR%C4%B0MENKUL",5,3
"REMAX Plaza Gayrimenkul","(0232) 616 35 55","Kültür, Onat Kutlar Sk. No:24/B, Aliağa","https://www.remax.com.tr/emlak-ofis-franchise/4704/Aliaga/REMAX-Plaza",4.8,56
"Ömer Çelik İnşaat","","Atatürk, İstiklal Cd. No:126, Aliağa","",5,1
"DEFNE GAYRİMENKUL","(0232) 655 55 65","Yeni, Cengiz Topel Cd. No:32/1-B, Aliağa","http://www.alsatkiralama.com/",4,9
"Erbay Emlak Gayrimenkul Danışmanlığı","0536 292 91 55","Kazım Dirik, 377. Sk. No:7 D:F, Aliağa","https://erbayemlakgayrimenkuldanismanligi.sahibinden.com/","",""
"BEYHAN EMLAK GAYRİMENKUL","0533 931 29 80","Kazım Dirik, Lozan Cd. NO:27 KAT: 1, Aliağa","","",""
"Ardıç Emlak","(0232) 616 02 22","Kazım Dirik, İstiklal Cd., Aliağa","",1,1
"BARAN EMLAK","(0232) 600 40 00","Kazım Dirik, 283. Sk. NO:12/A, Aliağa","","",""
"Coldwell Banker Odak Gayrimenkul","(0232) 616 71 35","Kurtuluş, Fevzi Paşa Cd. no:116/A, Aliağa","https://coldwellbankerodak.sahibinden.com/",4.2,10
"Dogan Real Estate","0532 282 52 51","Kazım Dirik, Onat Kutlar Sk., Aliağa","https://doganemlakaliaga.sahibinden.com/","",""
"Yeşil Emlak","0542 308 92 26","Kurtuluş, 301. Sk. No:3/B, Aliağa","",3.7,6
"Emlakçim","0505 918 21 04","Kültür, İstiklal Cd. NO:38, Aliağa","","",""
"Güney Emlak","(0232) 617 08 08","Kazım Dirik, Barbaros Cd. 6/C, Aliağa","","",""
"KIRLANGIÇ GAYRİMENKUL","0530 492 35 80","Kültür, Hükümet Cd. No:49/6, Aliağa","","",""
"KIRAN Gayrimenkul & Danişmanlik","0554 466 85 43","Kültür, Fevzi Paşa Cd. No:51, Aliağa","","",""
"Ayris Emlak Gayrimenkul","0532 202 83 89","Atatürk, Beyazıt Cd. kapalı pazaryeri no:6/4, Aliağa","https://ayrisemlak.com/","",""
"Afacan Emlak","0532 561 99 48","Kazım Dirik Mahallesi İstiklal Caddesi, Kazım Dirik, 285. Sk. no:3/1, Aliağa","",5,1
"DEKOR YAPI GAYRİMENKUL DANIŞMANLIĞI","0535 657 22 78","257. Sk. 3a, Kültür, 35800, Aliağa","","",""
"SERKAN EMLAK TR REALİTY","0507 419 07 34","Kazım Dirik, 283. Sk. No:17, Aliağa","https://serkanemlakaliaga.sahibinden.com/",4,1
"Demir Emlak İletişim","","Yeni, Anadolu Cd. No:48, Aliağa","","",""
"ERKLIFE GAYRİMENKUL","(0232) 600 43 85","Kültür, Hükümet Cd. No: 16/112, Aliağa","https://erklife.com/",5,2
"Dursun İnşaat Emlak","","Atatürk, 377. Sk. 44 A, Aliağa","https://dursuninsaatemlak.sahibinden.com/",5,6
"ŞENAV İNŞAAT GAYRİMENKUL DANIŞMANLIĞI","0538 457 02 66","Kültür, 275. Sk. NO:1/C, Aliağa","",5,3
"Aliağa Rehber Emlak","0536 220 46 31","Kültür, 282. Sk. 1 B, Aliağa","","",""
"Aliaga Emlak","","Yeni, 572. Sk. No:3, Aliağa","","",""
"Ardiç Emlak","","Yeni, Cengiz Topel Cd., Aliağa","",5,1
"KARTAL EMLAK","0532 067 97 69","285 SK. NO 1/6, ALİAĞA","","",""
"Öz Akin Kardeşler İnşaat Ve Emlak Ltd. Şti̇","","Yeni, Rumeli Cd., Aliağa","","",""
"Kurtuluş Emlak Gayrimenkul Danişmanliği","","Kültür, Fevzi Paşa Cd. No:60, Aliağa","","",""
"Hizmet Yapi İnşaat-Emlak","","Kültür, Fevzi Paşa Cd. No:51, Aliağa","","",""
"25 Emlak","0532 436 91 94","Kültür, 275. Sk. 4/C D:9, Aliağa","","",""
"Zirve Emlak","(0232) 616 13 22","Kültür, Hükümet Cd. 52 B, Aliağa","https://artiyapi.sahibinden.com/",5,2
"Coşkun Emlak","","Kurtuluş, Fevzi Paşa Cd. NO.114-C, Aliağa","",2,4
"Altınım Emlak & Gayrimenkul","0544 957 05 87","Zafer, Galenos Cd. no:7, Bergama","http://www.altinimemlak.com.tr/",4.9,49
"Atilim Gayrimenkul Emlak Ofisi","0506 776 56 16","Ertuğrul Mahallesi Çaltıcı Bahçe Caddesi no: 24/11, Bergama","",5,1
"çağan emlak","0535 378 55 66","Maltepe, Harman Yeri Cd. No:21, Bergama","https://hesabim.hepsiemlak.com/v2/portfoy",5,1
"Bergama Gayrimenkul Emlak danışmanlık","0554 768 53 55","Ertuğrul mah.Eski Belediye Cd.ege işhanı no:8 k :3 d : 17, Bergama","",3.8,14
"KARADUT EMLAK GAYRİMENKUL DANIŞMANLIĞI","(0232) 633 10 36","İnkılap, Karadut Cd. No : 8, Bergama","http://www.karadutemlak.com.tr/",4.8,5
"Atlas Gayrimenkul Danışmanlığı Bina ve Site Yönetimi","0532 305 93 99","Ertuğrul Mah. Mustafa Yazıcı Cad. 1. Gazhane Aralığı Sok. 18/1, Bergama","",4.3,11
"Çizgi Gayrimenkul","0507 161 62 24","Camiikebir caddesi, Ulucamii, Karşısı 53/B, Bergama","http://www.cizgigayrimenkul0.com/",5,6
"Yalcin Emlak","0535 855 92 33","Cumhuriyet Meydanı, Gazipaşa, Doğancı Cd. No:13, Bergama","",4.3,7
"Özmen Emlak Bergama","0533 724 34 49","Ertuğrul, Çaltı Bahçe Cd. No:23, Bergama","",5,1
"Ahsen Balta Emlak Ofisi","(0232) 631 00 88","Gazipaşa Mah.doğancı Cad.cumhuriyet Meydanı Baltacı İşhanı Kat.1 No:4, Bergama","",5,3
"Hedef Emlak Gayrimenkul Danışmanlığı","(0232) 632 75 35","Ertuğrul, Mustafa Yazıcı Cd. 52/A, Bergama","",4.5,6
"ONUR EMLAK & GAYRİMENKUL","0543 252 22 98","Gazipaşa, Saray Sk. NO:13, Bergama","https://www.instagram.com/onuremlakbergama/",5,1
"Pinus Gayrimenkul & Yatırım Danışmanlığı","0538 455 04 42","Maltepe, 421. Sokak No:2B, Bergama","https://pinusgayrimenkul.sahibinden.com/",5,32
"Beyazyaka Gayrimenkul","0532 402 32 20","Gazipaşa, Doğancı Cd. No:5/A, Bergama","https://beyazyakagayrimenkul.com/",5,4
"EFAY Gayrimenkul & Emlak Danışmanlığı Bergama Şube","(0232) 632 38 31","Maltepe, Boblingen Cd. No:22, Bergama","http://www.efayemlak.com/",4.4,8
"Aydın Emlak","0553 498 05 95","Bankalar Cad. Kapalı Çarşı içi 7/10 BERGAMAM","https://www.facebook.com/hasanaydinemlak/",5,1
